id_date;region;DEP;retail_and_recreation;grocery_and_pharmacy;parks;transit_stations;workplaces;residential
21/07/2020;Pays de la Loire;44;4.0;7.0;245.0;-12.0;-34.0;6.0
21/07/2020;Centre-Val de Loire;45;-11.0;-1.0;95.0;-19.0;-32.0;7.0
21/07/2020;Occitanie;46;44.0;43.0;345.0;12.0;-26.0;5.0
21/07/2020;Nouvelle-Aquitaine;47;0.0;6.0;113.0;0.0;-28.0;6.0
21/07/2020;Occitanie;48;75.0;77.0;;;-27.0;3.0
21/07/2020;Pays de la Loire;49;-9.0;-1.0;91.0;-16.0;-34.0;6.0
21/07/2020;Normandy;50;35.0;31.0;346.0;41.0;-28.0;5.0
21/07/2020;Grand Est;51;-6.0;-4.0;95.0;-21.0;-33.0;6.0
21/07/2020;Grand Est;52;7.0;2.0;150.0;48.0;-27.0;5.0
21/07/2020;Pays de la Loire;53;-16.0;-4.0;59.0;-21.0;-30.0;6.0
21/07/2020;Grand Est;54;-13.0;-6.0;93.0;-21.0;-35.0;7.0
21/07/2020;Grand Est;55;1.0;3.0;154.0;-21.0;-33.0;6.0
21/07/2020;Brittany;56;32.0;42.0;495.0;53.0;-27.0;4.0
21/07/2020;Grand Est;57;-8.0;-2.0;80.0;-25.0;-34.0;7.0
21/07/2020;Bourgogne-Franche-Comté;58;12.0;16.0;225.0;7.0;-30.0;6.0
21/07/2020;Hauts-de-France;59;-4.0;-3.0;132.0;-31.0;-37.0;7.0
21/07/2020;Hauts-de-France;60;-9.0;-2.0;91.0;-33.0;-33.0;7.0
21/07/2020;Normandy;61;3.0;8.0;88.0;22.0;-26.0;4.0
21/07/2020;Hauts-de-France;62;4.0;1.0;319.0;-14.0;-33.0;6.0
21/07/2020;Auvergne-Rhône-Alpes;63;-7.0;3.0;120.0;-13.0;-32.0;6.0
21/07/2020;Nouvelle-Aquitaine;64;18.0;19.0;275.0;34.0;-26.0;4.0
21/07/2020;Occitanie;65;12.0;15.0;174.0;3.0;-30.0;4.0
21/07/2020;Occitanie;66;42.0;40.0;394.0;33.0;-23.0;4.0
21/07/2020;Grand Est;67;-9.0;-6.0;93.0;-29.0;-33.0;6.0
21/07/2020;Grand Est;68;0.0;3.0;181.0;-30.0;-30.0;6.0
21/07/2020;Auvergne-Rhône-Alpes;69;-18.0;-9.0;34.0;-29.0;-35.0;7.0
21/07/2020;Bourgogne-Franche-Comté;70;7.0;4.0;118.0;-26.0;-28.0;6.0
21/07/2020;Bourgogne-Franche-Comté;71;3.0;4.0;117.0;35.0;-30.0;6.0
21/07/2020;Pays de la Loire;72;-5.0;-6.0;79.0;-6.0;-32.0;6.0
21/07/2020;Auvergne-Rhône-Alpes;73;-21.0;2.0;52.0;-18.0;-33.0;5.0
21/07/2020;Auvergne-Rhône-Alpes;74;2.0;12.0;192.0;-1.0;-31.0;5.0
21/07/2020;Île-de-France;75;-34.0;-19.0;4.0;-24.0;-44.0;6.0
21/07/2020;Normandy;76;-6.0;-2.0;187.0;-20.0;-34.0;6.0
21/07/2020;Île-de-France;77;-13.0;-1.0;62.0;-34.0;-37.0;8.0
21/07/2020;Île-de-France;78;-14.0;-7.0;22.0;-34.0;-41.0;9.0
21/07/2020;Nouvelle-Aquitaine;79;-5.0;0.0;116.0;14.0;-32.0;6.0
21/07/2020;Hauts-de-France;80;3.0;16.0;501.0;15.0;-30.0;5.0
21/07/2020;Occitanie;81;0.0;3.0;80.0;-6.0;-31.0;6.0
21/07/2020;Occitanie;82;-1.0;4.0;106.0;84.0;-30.0;7.0
21/07/2020;Provence-Alpes-Côte d'Azur;83;41.0;33.0;341.0;58.0;-25.0;4.0
21/07/2020;Provence-Alpes-Côte d'Azur;84;11.0;17.0;250.0;17.0;-28.0;4.0
21/07/2020;Pays de la Loire;85;64.0;57.0;638.0;34.0;-25.0;5.0
21/07/2020;Nouvelle-Aquitaine;86;-9.0;-2.0;94.0;3.0;-34.0;7.0
21/07/2020;Nouvelle-Aquitaine;87;-8.0;1.0;132.0;-9.0;-33.0;6.0
21/07/2020;Grand Est;88;16.0;11.0;304.0;0.0;-30.0;5.0
21/07/2020;Bourgogne-Franche-Comté;89;0.0;3.0;164.0;25.0;-30.0;7.0
21/07/2020;Bourgogne-Franche-Comté;90;-6.0;-5.0;;-17.0;-35.0;8.0
21/07/2020;Île-de-France;91;-13.0;-5.0;29.0;-38.0;-37.0;8.0
21/07/2020;Île-de-France;92;-23.0;-10.0;46.0;-35.0;-42.0;8.0
21/07/2020;Île-de-France;93;-17.0;1.0;69.0;-22.0;-35.0;5.0
21/07/2020;Île-de-France;94;-17.0;-7.0;47.0;-29.0;-39.0;6.0
21/07/2020;Île-de-France;95;-10.0;-7.0;57.0;-39.0;-37.0;7.0
21/07/2020;Corsica;210;107.0;77.0;;67.0;-13.0;1.0
21/07/2020;Corsica;220;65.0;58.0;521.0;118.0;-19.0;1.0
22/07/2020;Auvergne-Rhône-Alpes;1;-11.0;-3.0;76.0;-12.0;-29.0;6.0
22/07/2020;Hauts-de-France;2;-11.0;-9.0;78.0;-5.0;-27.0;4.0
22/07/2020;Auvergne-Rhône-Alpes;3;-3.0;4.0;155.0;36.0;-26.0;4.0
22/07/2020;Provence-Alpes-Côte d'Azur;4;41.0;46.0;428.0;-11.0;-22.0;2.0
22/07/2020;Provence-Alpes-Côte d'Azur;5;25.0;44.0;150.0;-8.0;-24.0;2.0
22/07/2020;Provence-Alpes-Côte d'Azur;6;7.0;10.0;120.0;2.0;-28.0;3.0
22/07/2020;Auvergne-Rhône-Alpes;7;39.0;44.0;392.0;-25.0;-23.0;3.0
22/07/2020;Grand Est;8;-9.0;-2.0;201.0;-31.0;-26.0;4.0
22/07/2020;Occitanie;9;4.0;17.0;144.0;;-25.0;5.0
22/07/2020;Grand Est;10;-7.0;-7.0;113.0;5.0;-25.0;3.0
22/07/2020;Occitanie;11;34.0;39.0;244.0;42.0;-22.0;3.0
22/07/2020;Occitanie;12;23.0;20.0;216.0;61.0;-23.0;3.0
22/07/2020;Provence-Alpes-Côte d'Azur;13;-5.0;0.0;142.0;-9.0;-29.0;3.0
22/07/2020;Normandy;14;9.0;17.0;290.0;19.0;-28.0;3.0
22/07/2020;Auvergne-Rhône-Alpes;15;18.0;36.0;188.0;;-25.0;4.0
22/07/2020;Nouvelle-Aquitaine;16;-10.0;3.0;100.0;-10.0;-26.0;5.0
22/07/2020;Nouvelle-Aquitaine;17;52.0;52.0;531.0;84.0;-19.0;2.0
22/07/2020;Centre-Val de Loire;18;-9.0;0.0;121.0;8.0;-29.0;4.0
22/07/2020;Nouvelle-Aquitaine;19;3.0;16.0;175.0;50.0;-26.0;4.0
22/07/2020;Bourgogne-Franche-Comté;21;-15.0;-5.0;76.0;1.0;-30.0;4.0
22/07/2020;Brittany;22;21.0;28.0;403.0;37.0;-25.0;2.0
22/07/2020;Nouvelle-Aquitaine;23;5.0;14.0;167.0;25.0;-27.0;4.0
22/07/2020;Nouvelle-Aquitaine;24;26.0;34.0;280.0;4.0;-21.0;4.0
22/07/2020;Bourgogne-Franche-Comté;25;-12.0;-6.0;128.0;-9.0;-32.0;4.0
22/07/2020;Auvergne-Rhône-Alpes;26;2.0;6.0;192.0;40.0;-25.0;4.0
22/07/2020;Normandy;27;-10.0;-6.0;96.0;6.0;-29.0;4.0
22/07/2020;Centre-Val de Loire;28;-14.0;-6.0;53.0;2.0;-28.0;5.0
22/07/2020;Brittany;29;11.0;22.0;411.0;14.0;-28.0;3.0
22/07/2020;Occitanie;30;13.0;20.0;283.0;22.0;-24.0;3.0
22/07/2020;Occitanie;31;-22.0;-10.0;35.0;-22.0;-36.0;7.0
22/07/2020;Occitanie;32;8.0;3.0;70.0;-14.0;-27.0;5.0
22/07/2020;Nouvelle-Aquitaine;33;-1.0;7.0;156.0;-19.0;-28.0;4.0
22/07/2020;Occitanie;34;19.0;19.0;262.0;0.0;-26.0;2.0
22/07/2020;Brittany;35;-12.0;-4.0;204.0;-24.0;-30.0;3.0
22/07/2020;Centre-Val de Loire;36;-9.0;2.0;83.0;47.0;-26.0;5.0
22/07/2020;Centre-Val de Loire;37;-10.0;-3.0;191.0;-14.0;-28.0;4.0
22/07/2020;Auvergne-Rhône-Alpes;38;-18.0;-9.0;49.0;-16.0;-30.0;6.0
22/07/2020;Bourgogne-Franche-Comté;39;11.0;14.0;247.0;15.0;-28.0;4.0
22/07/2020;Nouvelle-Aquitaine;40;51.0;59.0;765.0;28.0;-19.0;3.0
22/07/2020;Centre-Val de Loire;41;5.0;4.0;220.0;33.0;-26.0;4.0
22/07/2020;Auvergne-Rhône-Alpes;42;-19.0;-10.0;33.0;-26.0;-27.0;5.0
22/07/2020;Auvergne-Rhône-Alpes;43;14.0;13.0;179.0;45.0;-26.0;4.0
22/07/2020;Pays de la Loire;44;-7.0;0.0;208.0;-16.0;-31.0;4.0
22/07/2020;Centre-Val de Loire;45;-14.0;-8.0;92.0;-22.0;-29.0;4.0
22/07/2020;Occitanie;46;49.0;50.0;334.0;20.0;-24.0;3.0
22/07/2020;Nouvelle-Aquitaine;47;-2.0;6.0;103.0;9.0;-24.0;4.0
22/07/2020;Occitanie;48;63.0;71.0;399.0;;-26.0;1.0
22/07/2020;Pays de la Loire;49;-15.0;-7.0;76.0;-13.0;-31.0;4.0
22/07/2020;Normandy;50;24.0;19.0;318.0;32.0;-25.0;3.0
22/07/2020;Grand Est;51;-15.0;-8.0;46.0;-19.0;-29.0;4.0
22/07/2020;Grand Est;52;-5.0;-3.0;128.0;46.0;-25.0;3.0
22/07/2020;Pays de la Loire;53;-24.0;-13.0;56.0;-16.0;-27.0;4.0
22/07/2020;Grand Est;54;-19.0;-12.0;97.0;-20.0;-32.0;4.0
22/07/2020;Grand Est;55;-7.0;-5.0;127.0;-24.0;-30.0;4.0
22/07/2020;Brittany;56;26.0;36.0;378.0;46.0;-23.0;2.0
22/07/2020;Grand Est;57;-14.0;-5.0;69.0;-27.0;-31.0;5.0
22/07/2020;Bourgogne-Franche-Comté;58;5.0;7.0;198.0;1.0;-26.0;4.0
22/07/2020;Hauts-de-France;59;-15.0;-11.0;106.0;-32.0;-32.0;4.0
22/07/2020;Hauts-de-France;60;-15.0;-7.0;106.0;-31.0;-30.0;5.0
22/07/2020;Normandy;61;-7.0;0.0;73.0;24.0;-24.0;3.0
22/07/2020;Hauts-de-France;62;-2.0;0.0;281.0;-14.0;-28.0;3.0
22/07/2020;Auvergne-Rhône-Alpes;63;-17.0;-3.0;86.0;-14.0;-29.0;5.0
22/07/2020;Nouvelle-Aquitaine;64;13.0;15.0;236.0;25.0;-23.0;4.0
22/07/2020;Occitanie;65;1.0;14.0;155.0;5.0;-27.0;4.0
22/07/2020;Occitanie;66;38.0;42.0;345.0;30.0;-19.0;2.0
22/07/2020;Grand Est;67;-16.0;-8.0;108.0;-28.0;-31.0;5.0
22/07/2020;Grand Est;68;-5.0;1.0;150.0;-28.0;-27.0;4.0
22/07/2020;Auvergne-Rhône-Alpes;69;-22.0;-13.0;15.0;-26.0;-33.0;6.0
22/07/2020;Bourgogne-Franche-Comté;70;-5.0;1.0;97.0;-35.0;-25.0;5.0
22/07/2020;Bourgogne-Franche-Comté;71;-5.0;-3.0;89.0;35.0;-26.0;4.0
22/07/2020;Pays de la Loire;72;-11.0;-12.0;74.0;-5.0;-29.0;4.0
22/07/2020;Auvergne-Rhône-Alpes;73;-25.0;0.0;28.0;-27.0;-31.0;4.0
22/07/2020;Auvergne-Rhône-Alpes;74;-4.0;7.0;145.0;-5.0;-28.0;5.0
22/07/2020;Île-de-France;75;-35.0;-23.0;2.0;-27.0;-43.0;5.0
22/07/2020;Normandy;76;-14.0;-5.0;153.0;-19.0;-31.0;3.0
22/07/2020;Île-de-France;77;-19.0;-5.0;50.0;-33.0;-34.0;6.0
22/07/2020;Île-de-France;78;-17.0;-9.0;13.0;-33.0;-38.0;6.0
22/07/2020;Nouvelle-Aquitaine;79;-15.0;-7.0;106.0;24.0;-29.0;4.0
22/07/2020;Hauts-de-France;80;-2.0;10.0;491.0;20.0;-27.0;3.0
22/07/2020;Occitanie;81;-6.0;-1.0;58.0;-8.0;-28.0;5.0
22/07/2020;Occitanie;82;-10.0;1.0;82.0;96.0;-29.0;5.0
22/07/2020;Provence-Alpes-Côte d'Azur;83;35.0;30.0;324.0;52.0;-22.0;2.0
22/07/2020;Provence-Alpes-Côte d'Azur;84;6.0;14.0;227.0;23.0;-25.0;3.0
22/07/2020;Pays de la Loire;85;50.0;48.0;557.0;38.0;-21.0;3.0
22/07/2020;Nouvelle-Aquitaine;86;-17.0;-10.0;82.0;2.0;-31.0;5.0
22/07/2020;Nouvelle-Aquitaine;87;-16.0;-3.0;108.0;-10.0;-31.0;5.0
22/07/2020;Grand Est;88;6.0;8.0;280.0;-2.0;-27.0;3.0
22/07/2020;Bourgogne-Franche-Comté;89;-5.0;-2.0;163.0;23.0;-26.0;4.0
22/07/2020;Bourgogne-Franche-Comté;90;-13.0;-2.0;;-10.0;-32.0;4.0
22/07/2020;Île-de-France;91;-19.0;-9.0;17.0;-37.0;-34.0;5.0
22/07/2020;Île-de-France;92;-26.0;-14.0;27.0;-35.0;-40.0;6.0
22/07/2020;Île-de-France;93;-20.0;-6.0;52.0;-23.0;-33.0;4.0
22/07/2020;Île-de-France;94;-21.0;-11.0;24.0;-30.0;-36.0;5.0
22/07/2020;Île-de-France;95;-14.0;-11.0;47.0;-39.0;-34.0;5.0
22/07/2020;Corsica;210;95.0;65.0;617.0;42.0;-11.0;0.0
22/07/2020;Corsica;220;60.0;56.0;536.0;106.0;-15.0;0.0
23/07/2020;Auvergne-Rhône-Alpes;1;-4.0;0.0;132.0;-9.0;-32.0;6.0
23/07/2020;Hauts-de-France;2;-10.0;-8.0;85.0;-6.0;-31.0;6.0
23/07/2020;Auvergne-Rhône-Alpes;3;1.0;4.0;177.0;36.0;-28.0;5.0
23/07/2020;Provence-Alpes-Côte d'Azur;4;36.0;43.0;385.0;-11.0;-26.0;4.0
23/07/2020;Provence-Alpes-Côte d'Azur;5;23.0;38.0;147.0;-14.0;-29.0;3.0
23/07/2020;Provence-Alpes-Côte d'Azur;6;7.0;9.0;126.0;-3.0;-30.0;4.0
23/07/2020;Auvergne-Rhône-Alpes;7;41.0;49.0;385.0;-38.0;-28.0;5.0
23/07/2020;Grand Est;8;-4.0;0.0;184.0;-34.0;-29.0;5.0
23/07/2020;Occitanie;9;11.0;21.0;154.0;23.0;-26.0;4.0
23/07/2020;Grand Est;10;-1.0;-4.0;119.0;5.0;-29.0;6.0
23/07/2020;Occitanie;11;36.0;41.0;242.0;52.0;-26.0;5.0
23/07/2020;Occitanie;12;22.0;26.0;229.0;59.0;-26.0;5.0
23/07/2020;Provence-Alpes-Côte d'Azur;13;-4.0;0.0;113.0;-12.0;-32.0;5.0
23/07/2020;Normandy;14;11.0;21.0;291.0;14.0;-32.0;5.0
23/07/2020;Auvergne-Rhône-Alpes;15;19.0;40.0;204.0;;-24.0;5.0
23/07/2020;Nouvelle-Aquitaine;16;-9.0;5.0;120.0;-15.0;-29.0;6.0
23/07/2020;Nouvelle-Aquitaine;17;55.0;57.0;630.0;84.0;-23.0;4.0
23/07/2020;Centre-Val de Loire;18;-7.0;4.0;112.0;11.0;-31.0;6.0
23/07/2020;Nouvelle-Aquitaine;19;4.0;17.0;193.0;44.0;-28.0;5.0
23/07/2020;Bourgogne-Franche-Comté;21;-11.0;-1.0;75.0;5.0;-32.0;6.0
23/07/2020;Brittany;22;27.0;35.0;411.0;34.0;-29.0;5.0
23/07/2020;Nouvelle-Aquitaine;23;11.0;22.0;160.0;26.0;-31.0;5.0
23/07/2020;Nouvelle-Aquitaine;24;24.0;35.0;274.0;0.0;-25.0;4.0
23/07/2020;Bourgogne-Franche-Comté;25;-9.0;-2.0;158.0;-8.0;-35.0;6.0
23/07/2020;Auvergne-Rhône-Alpes;26;8.0;12.0;206.0;38.0;-28.0;5.0
23/07/2020;Normandy;27;-9.0;-3.0;99.0;9.0;-33.0;6.0
23/07/2020;Centre-Val de Loire;28;-9.0;-2.0;61.0;2.0;-33.0;7.0
23/07/2020;Brittany;29;22.0;29.0;470.0;10.0;-31.0;5.0
23/07/2020;Occitanie;30;10.0;15.0;257.0;12.0;-29.0;5.0
23/07/2020;Occitanie;31;-20.0;-5.0;36.0;-23.0;-37.0;7.0
23/07/2020;Occitanie;32;14.0;7.0;81.0;-22.0;-28.0;6.0
23/07/2020;Nouvelle-Aquitaine;33;-3.0;10.0;163.0;-21.0;-31.0;5.0
23/07/2020;Occitanie;34;15.0;17.0;250.0;-6.0;-29.0;5.0
23/07/2020;Brittany;35;-10.0;2.0;194.0;-27.0;-33.0;6.0
23/07/2020;Centre-Val de Loire;36;-4.0;6.0;89.0;46.0;-29.0;6.0
23/07/2020;Centre-Val de Loire;37;-9.0;-1.0;205.0;-11.0;-32.0;5.0
23/07/2020;Auvergne-Rhône-Alpes;38;-12.0;-2.0;90.0;-19.0;-33.0;6.0
23/07/2020;Bourgogne-Franche-Comté;39;17.0;20.0;290.0;11.0;-30.0;5.0
23/07/2020;Nouvelle-Aquitaine;40;54.0;58.0;811.0;31.0;-23.0;4.0
23/07/2020;Centre-Val de Loire;41;7.0;7.0;205.0;42.0;-28.0;6.0
23/07/2020;Auvergne-Rhône-Alpes;42;-5.0;-1.0;59.0;-21.0;-30.0;5.0
23/07/2020;Auvergne-Rhône-Alpes;43;18.0;20.0;199.0;58.0;-30.0;5.0
23/07/2020;Pays de la Loire;44;-5.0;5.0;215.0;-19.0;-34.0;6.0
23/07/2020;Centre-Val de Loire;45;-15.0;-3.0;70.0;-22.0;-32.0;6.0
23/07/2020;Occitanie;46;48.0;50.0;310.0;33.0;-27.0;4.0
23/07/2020;Nouvelle-Aquitaine;47;-1.0;6.0;118.0;9.0;-28.0;5.0
23/07/2020;Occitanie;48;76.0;90.0;;;-28.0;4.0
23/07/2020;Pays de la Loire;49;-14.0;-2.0;79.0;-17.0;-34.0;6.0
23/07/2020;Normandy;50;32.0;28.0;317.0;43.0;-28.0;5.0
23/07/2020;Grand Est;51;-9.0;-6.0;65.0;-18.0;-33.0;5.0
23/07/2020;Grand Est;52;-1.0;1.0;112.0;56.0;-28.0;5.0
23/07/2020;Pays de la Loire;53;-19.0;-6.0;53.0;-13.0;-30.0;6.0
23/07/2020;Grand Est;54;-15.0;-9.0;104.0;-22.0;-35.0;6.0
23/07/2020;Grand Est;55;-3.0;-4.0;150.0;-17.0;-33.0;5.0
23/07/2020;Brittany;56;30.0;44.0;463.0;51.0;-27.0;4.0
23/07/2020;Grand Est;57;-13.0;-2.0;81.0;-28.0;-34.0;6.0
23/07/2020;Bourgogne-Franche-Comté;58;5.0;11.0;211.0;-1.0;-29.0;5.0
23/07/2020;Hauts-de-France;59;-16.0;-10.0;86.0;-33.0;-36.0;6.0
23/07/2020;Hauts-de-France;60;-14.0;-6.0;92.0;-31.0;-34.0;7.0
23/07/2020;Normandy;61;-2.0;6.0;68.0;23.0;-27.0;5.0
23/07/2020;Hauts-de-France;62;0.0;1.0;223.0;-15.0;-33.0;6.0
23/07/2020;Auvergne-Rhône-Alpes;63;-11.0;2.0;106.0;-4.0;-32.0;5.0
23/07/2020;Nouvelle-Aquitaine;64;18.0;17.0;215.0;28.0;-26.0;5.0
23/07/2020;Occitanie;65;5.0;17.0;148.0;17.0;-31.0;5.0
23/07/2020;Occitanie;66;31.0;40.0;323.0;23.0;-22.0;4.0
23/07/2020;Grand Est;67;-14.0;-8.0;76.0;-31.0;-33.0;6.0
23/07/2020;Grand Est;68;-1.0;1.0;130.0;-30.0;-30.0;6.0
23/07/2020;Auvergne-Rhône-Alpes;69;-17.0;-8.0;45.0;-28.0;-34.0;5.0
23/07/2020;Bourgogne-Franche-Comté;70;6.0;5.0;112.0;-31.0;-29.0;6.0
23/07/2020;Bourgogne-Franche-Comté;71;3.0;3.0;105.0;36.0;-30.0;6.0
23/07/2020;Pays de la Loire;72;-11.0;-6.0;70.0;-6.0;-31.0;6.0
23/07/2020;Auvergne-Rhône-Alpes;73;-22.0;1.0;50.0;-34.0;-34.0;4.0
23/07/2020;Auvergne-Rhône-Alpes;74;0.0;8.0;184.0;-3.0;-31.0;4.0
23/07/2020;Île-de-France;75;-37.0;-23.0;3.0;-25.0;-45.0;6.0
23/07/2020;Normandy;76;-13.0;-3.0;130.0;-20.0;-34.0;5.0
23/07/2020;Île-de-France;77;-17.0;-2.0;53.0;-30.0;-38.0;8.0
23/07/2020;Île-de-France;78;-17.0;-10.0;15.0;-33.0;-41.0;8.0
23/07/2020;Nouvelle-Aquitaine;79;-12.0;-1.0;93.0;28.0;-32.0;6.0
23/07/2020;Hauts-de-France;80;-6.0;10.0;392.0;11.0;-32.0;5.0
23/07/2020;Occitanie;81;-4.0;4.0;74.0;-10.0;-32.0;6.0
23/07/2020;Occitanie;82;-4.0;9.0;98.0;89.0;-31.0;7.0
23/07/2020;Provence-Alpes-Côte d'Azur;83;39.0;32.0;305.0;48.0;-26.0;4.0
23/07/2020;Provence-Alpes-Côte d'Azur;84;6.0;14.0;205.0;22.0;-29.0;5.0
23/07/2020;Pays de la Loire;85;57.0;57.0;593.0;46.0;-25.0;5.0
23/07/2020;Nouvelle-Aquitaine;86;-14.0;-4.0;100.0;-4.0;-33.0;6.0
23/07/2020;Nouvelle-Aquitaine;87;-15.0;0.0;121.0;-11.0;-33.0;6.0
23/07/2020;Grand Est;88;11.0;12.0;293.0;-5.0;-30.0;5.0
23/07/2020;Bourgogne-Franche-Comté;89;-4.0;1.0;169.0;21.0;-30.0;6.0
23/07/2020;Bourgogne-Franche-Comté;90;-8.0;-5.0;;-14.0;-34.0;6.0
23/07/2020;Île-de-France;91;-19.0;-8.0;28.0;-36.0;-38.0;7.0
23/07/2020;Île-de-France;92;-25.0;-14.0;45.0;-33.0;-42.0;8.0
23/07/2020;Île-de-France;93;-22.0;-3.0;70.0;-21.0;-36.0;5.0
23/07/2020;Île-de-France;94;-22.0;-11.0;36.0;-27.0;-39.0;7.0
23/07/2020;Île-de-France;95;-13.0;-8.0;49.0;-41.0;-38.0;7.0
23/07/2020;Corsica;210;100.0;72.0;;57.0;-16.0;1.0
23/07/2020;Corsica;220;63.0;57.0;457.0;102.0;-18.0;2.0
24/07/2020;Auvergne-Rhône-Alpes;1;-10.0;0.0;124.0;-4.0;-32.0;7.0
24/07/2020;Hauts-de-France;2;-14.0;-8.0;54.0;5.0;-30.0;8.0
24/07/2020;Auvergne-Rhône-Alpes;3;-1.0;1.0;152.0;75.0;-28.0;6.0
24/07/2020;Provence-Alpes-Côte d'Azur;4;32.0;36.0;292.0;-15.0;-24.0;4.0
24/07/2020;Provence-Alpes-Côte d'Azur;5;8.0;29.0;99.0;-15.0;-26.0;3.0
24/07/2020;Provence-Alpes-Côte d'Azur;6;7.0;9.0;173.0;3.0;-30.0;4.0
24/07/2020;Auvergne-Rhône-Alpes;7;37.0;39.0;400.0;-28.0;-26.0;5.0
24/07/2020;Grand Est;8;-6.0;-5.0;176.0;-31.0;-30.0;7.0
24/07/2020;Occitanie;9;11.0;12.0;124.0;13.0;-26.0;5.0
24/07/2020;Grand Est;10;-9.0;-6.0;140.0;20.0;-28.0;6.0
24/07/2020;Occitanie;11;36.0;37.0;273.0;63.0;-25.0;4.0
24/07/2020;Occitanie;12;22.0;20.0;245.0;76.0;-25.0;6.0
24/07/2020;Provence-Alpes-Côte d'Azur;13;-4.0;1.0;160.0;-7.0;-32.0;4.0
24/07/2020;Normandy;14;3.0;11.0;231.0;18.0;-31.0;7.0
24/07/2020;Auvergne-Rhône-Alpes;15;14.0;36.0;192.0;119.0;-23.0;5.0
24/07/2020;Nouvelle-Aquitaine;16;-9.0;4.0;112.0;-2.0;-28.0;6.0
24/07/2020;Nouvelle-Aquitaine;17;44.0;44.0;475.0;90.0;-22.0;5.0
24/07/2020;Centre-Val de Loire;18;-7.0;1.0;135.0;25.0;-32.0;7.0
24/07/2020;Nouvelle-Aquitaine;19;3.0;11.0;206.0;63.0;-28.0;6.0
24/07/2020;Bourgogne-Franche-Comté;21;-15.0;-5.0;113.0;16.0;-32.0;6.0
24/07/2020;Brittany;22;12.0;26.0;305.0;20.0;-28.0;8.0
24/07/2020;Nouvelle-Aquitaine;23;12.0;16.0;176.0;39.0;-28.0;6.0
24/07/2020;Nouvelle-Aquitaine;24;16.0;26.0;265.0;7.0;-23.0;5.0
24/07/2020;Bourgogne-Franche-Comté;25;-10.0;-5.0;140.0;-11.0;-36.0;7.0
24/07/2020;Auvergne-Rhône-Alpes;26;-1.0;8.0;191.0;72.0;-28.0;5.0
24/07/2020;Normandy;27;-10.0;-8.0;83.0;22.0;-33.0;8.0
24/07/2020;Centre-Val de Loire;28;-12.0;-6.0;46.0;39.0;-32.0;8.0
24/07/2020;Brittany;29;8.0;17.0;264.0;1.0;-30.0;8.0
24/07/2020;Occitanie;30;12.0;14.0;300.0;27.0;-27.0;4.0
24/07/2020;Occitanie;31;-22.0;-9.0;36.0;-18.0;-40.0;7.0
24/07/2020;Occitanie;32;10.0;6.0;82.0;-19.0;-28.0;6.0
24/07/2020;Nouvelle-Aquitaine;33;-5.0;4.0;173.0;-19.0;-30.0;5.0
24/07/2020;Occitanie;34;17.0;16.0;276.0;4.0;-29.0;4.0
24/07/2020;Brittany;35;-17.0;-6.0;149.0;-26.0;-34.0;7.0
24/07/2020;Centre-Val de Loire;36;-6.0;0.0;99.0;69.0;-29.0;8.0
24/07/2020;Centre-Val de Loire;37;-13.0;-6.0;166.0;-6.0;-32.0;6.0
24/07/2020;Auvergne-Rhône-Alpes;38;-17.0;-6.0;78.0;-15.0;-34.0;6.0
24/07/2020;Bourgogne-Franche-Comté;39;9.0;13.0;287.0;20.0;-29.0;7.0
24/07/2020;Nouvelle-Aquitaine;40;46.0;47.0;766.0;31.0;-21.0;5.0
24/07/2020;Centre-Val de Loire;41;-1.0;2.0;179.0;73.0;-29.0;7.0
24/07/2020;Auvergne-Rhône-Alpes;42;-12.0;-4.0;63.0;-16.0;-31.0;6.0
24/07/2020;Auvergne-Rhône-Alpes;43;14.0;15.0;192.0;112.0;-29.0;6.0
24/07/2020;Pays de la Loire;44;-13.0;-1.0;175.0;-19.0;-35.0;7.0
24/07/2020;Centre-Val de Loire;45;-14.0;-7.0;65.0;-17.0;-32.0;7.0
24/07/2020;Occitanie;46;40.0;41.0;356.0;28.0;-26.0;6.0
24/07/2020;Nouvelle-Aquitaine;47;-3.0;5.0;118.0;-2.0;-26.0;6.0
24/07/2020;Occitanie;48;78.0;72.0;437.0;;-26.0;5.0
24/07/2020;Pays de la Loire;49;-17.0;-4.0;70.0;-15.0;-34.0;6.0
24/07/2020;Normandy;50;19.0;16.0;235.0;33.0;-28.0;8.0
24/07/2020;Grand Est;51;-14.0;-9.0;70.0;-9.0;-33.0;6.0
24/07/2020;Grand Est;52;-2.0;-5.0;142.0;103.0;-28.0;6.0
24/07/2020;Pays de la Loire;53;-22.0;-10.0;45.0;-5.0;-29.0;8.0
24/07/2020;Grand Est;54;-20.0;-12.0;105.0;-22.0;-36.0;7.0
24/07/2020;Grand Est;55;-6.0;-7.0;146.0;-13.0;-31.0;7.0
24/07/2020;Brittany;56;16.0;30.0;324.0;36.0;-26.0;7.0
24/07/2020;Grand Est;57;-17.0;-6.0;73.0;-24.0;-35.0;8.0
24/07/2020;Bourgogne-Franche-Comté;58;1.0;9.0;215.0;14.0;-29.0;6.0
24/07/2020;Hauts-de-France;59;-21.0;-13.0;55.0;-33.0;-36.0;7.0
24/07/2020;Hauts-de-France;60;-17.0;-10.0;68.0;-28.0;-34.0;8.0
24/07/2020;Normandy;61;-9.0;0.0;63.0;39.0;-27.0;7.0
